,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphetamine,AmylNitrite,Benzodiazepine,Caffeine,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,LegalHighs,LSD,Methadone,Mushrooms,Nicotine,VSA,Cannabis,Usage
0,0.5752285769628745,-1.0083747179820821,-0.040815026816440496,-0.13381199486405473,-0.028025169963528322,1.6047397448714606,0.17050231624875345,-0.4434752128906652,-0.02297676214705474,1.8405298691996064,1.3340914561098671,1.978182798642538,1.0371989971023525,-0.7493167680020013,-0.559316838172526,-0.7768287761182274,0.4637316142749515,-0.9774264382615787,-0.7422843101857314,-0.3554965087924805,-0.7927782282201834,-0.34890242075274397,-0.4580715286766728,-0.7622772088954106,-0.04546911422676164,-0.5005331517817453,-0.1141679892310099,-0.9321148681001374,-0.45326377301458753,CL6,Train
1,-1.095873702718948,0.9916948354289951,0.5011180793191854,0.8752857035722583,-0.028025169963528322,0.6276612600048909,0.006290593717488554,0.1491569656127754,0.5855619073712803,0.14679027467225636,-0.2569917148229846,0.06797002784013277,1.0371989971023525,1.4629917199546632,1.2919727717385454,-0.7768287761182274,0.4637316142749515,0.7995900635537514,0.5719076430155837,-0.3554965087924805,1.6291661447327335,-0.34890242075274397,2.7557388241133878,1.465852737992227,1.2726355377534277,-0.5005331517817453,1.2424768557753154,1.1446748464675673,-0.45326377301458753,CL6,Train
2,-1.095873702718948,-1.0083747179820821,-0.6228534395864391,-1.2956803829566923,-0.028025169963528322,-1.5593211477385107,1.287991314305599,-0.9675695903499937,0.4334547774905229,0.9655320613281828,0.17500518674809828,1.978182798642538,1.0371989971023525,2.5691459639329954,-0.559316838172526,-0.7768287761182274,0.4637316142749515,0.7995900635537514,3.200291549418214,-0.3554965087924805,-0.7927782282201834,-0.34890242075274397,-0.4580715286766728,1.465852737992227,1.2726355377534277,-0.5005331517817453,1.9207992782784782,1.1446748464675673,-0.45326377301458753,CL6,Train
3,-0.08915517035870783,0.9916948354289951,2.114283646122598,0.8752857035722583,-0.028025169963528322,-0.47254500140990513,0.006290593717488554,-0.16977360070357292,0.7563344546383269,0.7837733508425211,-0.7778969098994485,-0.5603116529347889,0.28052561370743917,-0.7493167680020013,-0.559316838172526,-0.2423284340733959,0.4637316142749515,0.7995900635537514,-0.7422843101857314,-0.3554965087924805,-0.7927782282201834,-0.34890242075274397,-0.4580715286766728,-0.7622772088954106,-0.7045214402168564,0.11076613266281217,-0.7924904117341726,-1.3474728110136784,-0.45326377301458753,CL0,Train
4,-1.095873702718948,-1.0083747179820821,0.5011180793191854,0.8752857035722583,-0.028025169963528322,-0.47254500140990513,0.006290593717488554,-1.11015019657456,1.4467045570326036,-0.7609098565163069,-0.2569917148229846,1.2552855058882566,0.28052561370743917,-0.7493167680020013,-0.559316838172526,-0.7768287761182274,0.4637316142749515,-0.9774264382615787,-0.7422843101857314,-0.3554965087924805,-0.7927782282201834,-0.34890242075274397,-0.4580715286766728,-0.7622772088954106,-0.7045214402168564,-0.5005331517817453,-0.7924904117341726,-0.1013989822730555,-0.45326377301458753,CL6,Train
5,-0.08915517035870783,-1.0083747179820821,-0.6228534395864391,0.8752857035722583,-0.028025169963528322,-0.35292771050780786,-0.29710392740583713,0.1491569656127754,-1.9342393988699413,-0.2538432801252685,0.5303326528597746,0.7789405471891456,1.0371989971023525,0.35683747597633086,0.3663279667830096,-0.7768287761182274,-1.286374249040244,0.7995900635537514,1.2290036196162413,-0.3554965087924805,1.0236800514945044,-0.34890242075274397,1.1488336477183574,0.35178776454840827,0.6135832117633331,-0.5005331517817453,-0.7924904117341726,-0.5167569251865964,0.5634962892409242,CL3,Train
6,-0.08915517035870783,0.9916948354289951,-0.040815026816440496,0.8752857035722583,-0.028025169963528322,-1.3361545602345977,-0.15176631158960477,-1.11015019657456,0.937180719657845,0.14679027467225636,-0.7778969098994485,-0.5603116529347889,-1.2328211530823874,0.35683747597633086,1.2919727717385454,0.826672250016267,-2.161427180697842,-1.8659346891692439,1.2290036196162413,-0.3554965087924805,1.0236800514945044,-0.34890242075274397,-0.4580715286766728,-0.7622772088954106,0.6135832117633331,-0.5005331517817453,0.5641544332721528,-0.1013989822730555,-0.45326377301458753,CL3,Train
7,-0.08915517035870783,0.9916948354289951,0.5011180793191854,0.8752857035722583,-0.028025169963528322,1.2344135990818215,0.47874275677747385,1.4418837990089381,0.28255929755812437,0.9655320613281828,0.17500518674809828,-0.8926434155421111,-1.9894945364773007,-0.7493167680020013,1.2919727717385454,0.29217190797143555,-0.41132131738264627,-0.08891818735391366,-0.7422843101857314,-0.3554965087924805,1.6291661447327335,-0.34890242075274397,1.9522862359158726,0.35178776454840827,-0.7045214402168564,-0.5005331517817453,1.2424768557753154,-0.1013989822730555,-0.45326377301458753,CL6,Train
8,1.2628833902752672,-1.0083747179820821,-0.040815026816440496,0.8752857035722583,-0.028025169963528322,0.13257245435182824,0.47874275677747385,-0.8386965443342497,-1.4872306906489399,0.4403387676874292,1.3340914561098671,1.2552855058882566,1.0371989971023525,-0.7493167680020013,-0.559316838172526,-0.7768287761182274,0.4637316142749515,-0.08891818735391366,-0.7422843101857314,-0.3554965087924805,-0.7927782282201834,-0.34890242075274397,-0.4580715286766728,-0.7622772088954106,-0.7045214402168564,-0.5005331517817453,-0.7924904117341726,1.1446748464675673,-0.45326377301458753,CL0,Train
9,1.2628833902752672,0.9916948354289951,-0.040815026816440496,0.8752857035722583,-0.028025169963528322,-0.05593059488630832,0.17050231624875345,-0.9675695903499937,-0.1607443653662424,-0.2538432801252685,0.17500518674809828,-1.2395258417038608,1.0371989971023525,-0.7493167680020013,-0.559316838172526,0.29217190797143555,0.4637316142749515,0.7995900635537514,-0.7422843101857314,-0.3554965087924805,-0.7927782282201834,-0.34890242075274397,-0.4580715286766728,-0.7622772088954106,-0.7045214402168564,-0.5005331517817453,-0.7924904117341726,1.1446748464675673,-0.45326377301458753,CL0,Train
